h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect,d0,dh,r
7.0,3.0,"[2, 3, 6, 19, 22, 9, 4, 1]",794.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 20, 22, 9, 3, 1]",812.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 6, 15, 27, 9, 3, 1]",800.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 19, 22, 10, 4, 1]",798.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 8, 15, 25, 10, 3, 1]",808.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 18, 23, 10, 4, 1]",799.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 10, 19, 20, 9, 4, 1]",838.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 8, 14, 26, 10, 3, 1]",809.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 9, 17, 22, 10, 3, 1]",813.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 6, 19, 21, 10, 4, 1]",799.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 4, 16, 27, 10, 3, 1]",817.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 15, 27, 9, 4, 1]",802.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 8, 18, 22, 9, 4, 1]",808.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 18, 23, 10, 3, 1]",809.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 16, 25, 10, 3, 1]",803.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 7, 19, 22, 9, 3, 1]",806.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 7, 20, 21, 9, 3, 1]",806.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 7, 14, 28, 9, 3, 1]",799.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 9, 19, 21, 9, 3, 1]",822.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 15, 28, 9, 3, 1]",798.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 7, 15, 27, 9, 3, 1]",810.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 20, 21, 10, 4, 1]",795.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 17, 24, 10, 3, 1]",807.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 7, 21, 20, 9, 3, 1]",813.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 8, 16, 24, 9, 4, 1]",808.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 19, 24, 9, 3, 1]",818.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 6, 22, 20, 9, 3, 1]",814.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 8, 17, 23, 9, 4, 1]",804.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 9, 16, 24, 9, 3, 1]",818.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 7, 21, 20, 9, 4, 1]",814.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 14, 27, 10, 4, 1]",800.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 20, 23, 9, 3, 1]",818.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 6, 14, 28, 9, 4, 1]",800.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 9, 15, 24, 10, 4, 1]",823.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 14, 28, 10, 3, 1]",796.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 8, 19, 20, 10, 4, 1]",806.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 22, 20, 10, 3, 1]",804.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 20, 21, 10, 3, 1]",807.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 10, 19, 19, 10, 4, 1]",833.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 4, 19, 25, 9, 4, 1]",834.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 8, 19, 21, 9, 4, 1]",810.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 7, 16, 24, 10, 3, 1]",796.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 4, 17, 26, 9, 3, 1]",792.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 7, 21, 19, 10, 4, 1]",816.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 18, 24, 9, 3, 1]",810.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 10, 18, 21, 9, 4, 1]",835.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 10, 14, 25, 10, 4, 1]",832.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 18, 24, 9, 4, 1]",799.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 4, 15, 27, 10, 4, 1]",797.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 7, 14, 27, 10, 3, 1]",806.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 20, 21, 9, 4, 1]",793.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 21, 20, 10, 3, 1]",803.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 21, 22, 9, 3, 1]",816.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 8, 19, 21, 9, 3, 1]",810.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 8, 18, 22, 9, 3, 1]",808.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 7, 15, 26, 9, 4, 1]",796.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 8, 14, 26, 10, 4, 1]",810.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 7, 15, 25, 10, 4, 1]",801.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 22, 20, 9, 4, 1]",816.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 4, 20, 25, 9, 3, 1]",859.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 6, 21, 20, 9, 4, 1]",798.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 4, 6, 17, 24, 9, 4, 1]",798.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 6, 15, 26, 10, 3, 1]",797.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
7.0,3.0,"[2, 3, 5, 18, 25, 9, 3, 1]",816.0,730.0,730.0,True,True,730,,,,,,,,,True,0.0,2,1,3
8.0,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",8.0,1.0,1.0,True,True,1,,,,,,,,,True,0.0,1,1,1
8.0,1.0,"[2, 1, 1, 1, 1, 1, 1, 1, 1]",9.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,2,1,1
8.0,1.0,"[3, 1, 1, 1, 1, 1, 1, 1, 1]",10.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,3,1,1
8.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",8.0,1.0,1.0,True,True,1,,,,,,,,,True,0.0,1,1,2
8.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 2]",9.0,2.0,2.0,True,True,2,,,,,,,,,True,0.0,1,2,2
8.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 3]",10.0,3.0,3.0,True,True,3,,,,,,,,,True,0.0,1,3,2
8.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 4]",11.0,4.0,4.0,True,True,4,,,,,,,,,True,0.0,1,4,2
8.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 5]",12.0,5.0,5.0,True,True,5,,,,,,,,,True,0.0,1,5,2
8.0,2.0,"[2, 3, 3, 4, 7, 7, 7, 2, 1]",169.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 5, 8, 8, 2, 1]",169.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 6, 8, 6, 3, 1]",168.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 6, 8, 7, 2, 1]",171.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 7, 8, 5, 3, 1]",169.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 7, 8, 6, 2, 1]",173.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 8, 8, 5, 2, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 7, 8, 5, 2, 1]",173.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 8, 7, 5, 2, 1]",173.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 8, 8, 4, 2, 1]",176.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 7, 8, 5, 2, 1]",170.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 7, 8, 4, 2, 1]",171.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 8, 7, 4, 2, 1]",172.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 5, 9, 7, 2, 1]",171.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 6, 9, 5, 3, 1]",168.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 6, 9, 6, 2, 1]",173.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 7, 9, 4, 3, 1]",169.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 7, 9, 5, 2, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 8, 9, 4, 2, 1]",177.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 6, 9, 5, 2, 1]",171.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 7, 9, 4, 2, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 7, 9, 4, 2, 1]",171.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 6, 10, 5, 2, 1]",173.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 7, 10, 4, 2, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 6, 7, 7, 4, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 7, 7, 6, 4, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 6, 7, 7, 3, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 7, 7, 6, 3, 1]",177.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 6, 7, 7, 6, 2, 1]",180.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 6, 7, 7, 3, 1]",173.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 7, 7, 6, 3, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 6, 7, 6, 3, 1]",173.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 6, 7, 7, 2, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 7, 7, 5, 3, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 7, 7, 6, 2, 1]",178.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 6, 7, 6, 2, 1]",176.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 7, 6, 6, 2, 1]",176.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 7, 7, 5, 2, 1]",180.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 7, 7, 7, 4, 2, 1]",182.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 5, 5, 7, 7, 5, 2, 1]",177.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 5, 7, 8, 4, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 5, 8, 7, 4, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 6, 7, 8, 3, 1]",176.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 5, 8, 7, 3, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 8, 6, 6, 3, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 6, 6, 8, 6, 2, 1]",179.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 5, 8, 7, 3, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 5, 8, 7, 2, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 6, 8, 5, 3, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 6, 8, 6, 2, 1]",178.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 8, 6, 5, 3, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 8, 6, 6, 2, 1]",176.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 6, 8, 5, 2, 1]",178.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 8, 6, 5, 2, 1]",180.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 4, 7, 9, 4, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 5, 7, 9, 3, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 5, 9, 6, 4, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 5, 9, 6, 3, 1]",175.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 9, 7, 4, 3, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 5, 9, 6, 3, 1]",174.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 5, 9, 6, 2, 1]",176.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 6, 9, 4, 3, 1]",173.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 9, 6, 5, 2, 1]",179.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 6, 9, 4, 2, 1]",178.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 6, 10, 4, 2, 1]",178.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 7, 6, 7, 4, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 6, 7, 6, 7, 3, 1]",183.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 5, 7, 7, 4, 1]",179.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 6, 6, 7, 4, 1]",178.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 7, 6, 6, 4, 1]",179.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 7, 6, 7, 3, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 6, 6, 7, 3, 1]",180.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 7, 7, 4, 4, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 7, 7, 6, 5, 3, 1]",185.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 5, 5, 7, 6, 6, 3, 1]",180.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 6, 6, 8, 5, 1]",180.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 7, 6, 8, 4, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 6, 6, 8, 4, 1]",180.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 7, 6, 8, 3, 1]",182.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 6, 8, 7, 4, 4, 1]",185.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 6, 6, 8, 4, 1]",178.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 7, 6, 8, 3, 1]",179.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 5, 6, 8, 4, 1]",177.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 5, 7, 8, 3, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 5, 8, 6, 4, 1]",179.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 6, 6, 8, 3, 1]",179.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 5, 8, 6, 3, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 5, 5, 5, 8, 6, 3, 1]",180.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 5, 6, 9, 5, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 6, 6, 9, 4, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 5, 6, 9, 4, 1]",179.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 4, 8, 9, 3, 1]",184.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 5, 6, 9, 4, 1]",178.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 4, 7, 9, 3, 1]",179.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 4, 6, 10, 5, 1]",182.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 5, 6, 10, 4, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 4, 7, 10, 3, 1]",181.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 7, 6, 7, 6, 1]",187.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 7, 6, 7, 5, 1]",186.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 7, 5, 7, 5, 1]",183.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 7, 5, 7, 4, 1]",186.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 6, 7, 6, 5, 5, 1]",186.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 4, 7, 8, 7, 1]",190.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 4, 8, 8, 6, 1]",193.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 5, 7, 5, 8, 5, 1]",185.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 4, 7, 8, 6, 1]",188.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 4, 8, 8, 5, 1]",191.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 4, 7, 8, 5, 1]",187.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 4, 8, 8, 4, 1]",190.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 6, 5, 8, 5, 1]",183.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 7, 5, 8, 4, 1]",184.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 8, 5, 7, 4, 1]",185.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
8.0,2.0,"[2, 3, 3, 4, 4, 6, 9, 7, 1]",191.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 4, 4, 6, 9, 6, 1]",188.0,129.0,129.0,True,True,129,,,,,,,,,True,0.0,2,1,2
8.0,2.0,"[2, 3, 4, 5, 4, 6, 9, 5, 1]",186.0,129.0,129.0,True,True,129,,,,,,,,,False,0.0,2,1,2
